run_index,model_name,run_id,star_teff_k,star_radius_rsun,stellar_luminosity_lsun,planet_radius_rearth,gravity_ms2,metallicity_xsolar,c_to_o_xsolar,c_to_o_picaso_tag,kzz_cm2_s,logkzz,cloud_fraction,cloud_model,fsed,insolation_searth,phase_deg,semi_major_au,equilibrium_temperature_k,picaso_tint_k,output_nc,status,author,contact,project,notes,code,picaso_tint_mode,picaso_tint_fixed_k,picaso_tint_floor_k,netcdf_optional_variables,netcdf_strict_optional,source_notebook_reference,planet_class_id,separation_id,climate_key,climate_index,climate_cache_nc,spectrum_index,spectrum_run_id
28,aurora_cahoy_exact_304,616dec8e83df,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,90.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000028.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,28,616dec8e83df
29,aurora_cahoy_exact_304,c8e051f408ff,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,100.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000029.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,29,c8e051f408ff
30,aurora_cahoy_exact_304,82d8cc17ed96,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,110.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000030.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,30,82d8cc17ed96
31,aurora_cahoy_exact_304,6273e996969c,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,120.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000031.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,31,6273e996969c
32,aurora_cahoy_exact_304,7bde3db161b4,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,130.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000032.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,32,7bde3db161b4
33,aurora_cahoy_exact_304,f3100d73fc24,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,140.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000033.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,33,f3100d73fc24
34,aurora_cahoy_exact_304,6ee92d3d34a7,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,150.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000034.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,34,6ee92d3d34a7
35,aurora_cahoy_exact_304,f73db3fea56d,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,160.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000035.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,35,f73db3fea56d
36,aurora_cahoy_exact_304,a114fbb81255,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,170.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000036.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,36,a114fbb81255
37,aurora_cahoy_exact_304,caeda28c085f,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,180.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000037.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,198402b743ec,0,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/198402b743ec.nc,37,caeda28c085f
38,aurora_cahoy_exact_304,7b4d4f2b810e,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,0.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000038.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,38,7b4d4f2b810e
39,aurora_cahoy_exact_304,b1e32d490ddb,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,10.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000039.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,39,b1e32d490ddb
40,aurora_cahoy_exact_304,4e7024134e46,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,20.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000040.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,40,4e7024134e46
41,aurora_cahoy_exact_304,039abcc3b8ae,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,30.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000041.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,41,039abcc3b8ae
42,aurora_cahoy_exact_304,e926e90f5ff3,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,40.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000042.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,42,e926e90f5ff3
43,aurora_cahoy_exact_304,1c9fd61d9326,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,50.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000043.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,43,1c9fd61d9326
44,aurora_cahoy_exact_304,780f8cd56261,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,60.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000044.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,44,780f8cd56261
45,aurora_cahoy_exact_304,c24c9942b3e5,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,70.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000045.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,45,c24c9942b3e5
46,aurora_cahoy_exact_304,aea3fbf3f1e8,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,80.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000046.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,46,aea3fbf3f1e8
47,aurora_cahoy_exact_304,de4515b4213d,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,90.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000047.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,47,de4515b4213d
48,aurora_cahoy_exact_304,3930d87a9cae,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,100.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000048.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,48,3930d87a9cae
49,aurora_cahoy_exact_304,85e46957ecf0,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,110.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000049.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,49,85e46957ecf0
50,aurora_cahoy_exact_304,a1f3d98952e4,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,120.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000050.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,50,a1f3d98952e4
51,aurora_cahoy_exact_304,6184dea52e79,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,130.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000051.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,51,6184dea52e79
52,aurora_cahoy_exact_304,1de8a7b99e6c,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,1.0,virga,3.0,4.0,140.0,0.5,393.61769886368046,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000052.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,inner_cloudy,8b0af8e662ca,7,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8b0af8e662ca.nc,52,1de8a7b99e6c
