spectrum_index,spectrum_run_id,model_name,climate_key,climate_index,climate_cache_nc,phase_deg,output_nc,status,planet_class_id,separation_id,star_teff_k,star_radius_rsun,stellar_spectrum_filename,stellar_spectrum_w_unit,stellar_spectrum_f_unit,planet_radius_rearth,gravity_ms2,metallicity_xsolar,c_to_o_xsolar,cloud_fraction,cloud_model,fsed,insolation_searth,semi_major_au,picaso_tint_k
251,65a9a19014e4,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000251.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
252,d14a129d8b98,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000252.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
253,fdd7891abc66,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000253.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
254,d43b84112817,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000254.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
255,86a1576ebb79,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000255.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
256,8a8bd04972ae,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000256.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
257,0a830dc82858,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000257.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
258,b772c6d9dfd4,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000258.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
259,60cec6ab1a0e,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000259.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
260,354b04e3ba64,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000260.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
261,961697fe9388,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000261.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
262,40dcdfde83fa,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000262.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
263,52a8b62149b7,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000263.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
264,f4c851c17b23,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000264.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
265,88cbe8b26b10,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000265.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
266,51b763b5e7b1,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000266.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
267,7a452d4db160,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000267.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
268,60911097b431,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000268.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
269,3259c404c1ec,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000269.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
270,12ed6cabe5c4,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000270.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
271,4d21cc199207,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000271.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
272,003a8aefd7d4,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000272.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
273,39d9062f8e79,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000273.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
274,83c9fd5db29e,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000274.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
275,bb94ca86c021,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000275.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
276,7e244487f80e,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000276.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
277,7271a4f799eb,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000277.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
278,85d6acc143de,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000278.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
279,eb9231ebcf9e,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000279.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
280,78896c35127b,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000280.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
281,6769fd028f0c,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000281.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
282,4594d4c34fb4,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000282.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
283,802db074e6fd,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000283.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
284,2cdeac9d4890,aurora_cahoy_exact_304,747663254738,6,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/747663254738.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000284.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.01,10.0,50.0
285,6fb48127e5c1,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000285.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
286,b4a2f95ac707,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000286.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
287,ed30a8fd098c,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000287.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
288,48ecd95ecffa,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000288.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
289,dd0beb69b7a5,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000289.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
290,0d4eb0e9f9f4,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000290.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
291,b77efa428d55,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000291.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
292,295127da64c2,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000292.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
293,6a6b2a4ba703,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000293.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
294,774221356f0d,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000294.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
295,6bafea15dca2,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000295.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
296,89d73989e6a4,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000296.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
297,d18c46c1f7c8,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000297.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
298,5f1117336a0b,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000298.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
299,d8ffb2b25243,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000299.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
300,6ddca6a0b3f6,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000300.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
301,25750751a1e0,aurora_cahoy_exact_304,8d0238548e44,8,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/8d0238548e44.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000301.nc,pending,neptune_analog,a100_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.01,10.0,50.0
