wavelength_um,geometric_albedo_cloud_free,geometric_albedo_cloudy_virga,fpfs_reflected_cloud_free,fpfs_reflected_cloudy_virga
0.8200000000000001,0.0004842680767533469,0.000649089104361554,1.9806155448111368e-12,2.654719631087363e-12
0.821,0.0003397676124654017,0.0004307509640174661,1.3896208467507449e-12,1.761735072431614e-12
0.8220000000000001,0.00047997289442356896,0.0006541893885112423,1.9630486117454883e-12,2.675579362617781e-12
0.823,0.0004952854361836001,0.00068672204415894,2.025675614631608e-12,2.808635177326452e-12
0.8240000000000001,0.0005264743483058955,0.000757006824132568,2.1532356317801876e-12,3.0960939929326285e-12
0.825,0.0005175312672891811,0.0007508464596205977,2.116659185529671e-12,3.07089862222822e-12
0.8260000000000001,0.0005175982717394969,0.0007521904195115433,2.1169332280739508e-12,3.076395304705115e-12
0.827,0.0005317576098671795,0.0007869202386377406,2.1748437254743588e-12,3.2184373325236465e-12
0.8280000000000001,0.0005119752655701412,0.0007564330286096829,2.093935607619057e-12,3.0937472176923765e-12
0.829,0.0005422267032389984,0.0008229753990202575,2.2176614334086044e-12,3.365899894175513e-12
0.8300000000000001,0.0003794192811170241,0.0005040191501392404,1.5517928235525612e-12,2.061395767280211e-12
0.831,0.00037890529085361037,0.000528326918725243,1.5496906467738975e-12,2.160812488373784e-12
0.8320000000000001,0.0005164782057418605,0.0007907825230309627,2.1123522527162403e-12,3.2342337495804605e-12
0.833,0.000549210764999678,0.0008858966364781386,2.2462256563114666e-12,3.623242442632009e-12
0.8340000000000001,0.0005533770795436147,0.0008991533752096705,2.2632655310139586e-12,3.677461384713019e-12
0.835,0.0005546700854830488,0.0009114326007065611,2.268553816131461e-12,3.727682380200545e-12
0.8360000000000001,0.0005657248630869614,0.0009439245359204552,2.3137669231228004e-12,3.860571651773185e-12
0.837,0.0005812120755572766,0.0009992235509742994,2.3771083144656836e-12,4.086739954178495e-12
0.8380000000000001,0.0005248972611280082,0.0008565827404914796,2.1467854783837727e-12,3.5033510831614464e-12
0.839,0.0005973615529026244,0.001077349596604325,2.4431583132292046e-12,4.406268884243124e-12
0.8400000000000001,0.0005145644727372436,0.0008930109947373612,2.104525246313146e-12,3.652339567212345e-12
0.841,0.0005882775801320045,0.0010473921919575962,2.4060056316013905e-12,4.283745628687443e-12
0.8420000000000001,0.0005953097716835051,0.0010822277054418482,2.4347667012848787e-12,4.426219937506128e-12
0.843,0.0005315626870065997,0.0009295440321766882,2.174046507432872e-12,3.8017566056770805e-12
0.8440000000000001,0.0005581194125114488,0.0010363111432002635,2.282661272434152e-12,4.238425074896817e-12
0.845,0.0005824215677537807,0.001069995945015151,2.382055035426074e-12,4.376193070147986e-12
0.8460000000000001,0.000608638327776108,0.0012000688626738708,2.48927937030878e-12,4.908180320682809e-12
0.847,0.0005939573771264805,0.0011557706127564324,2.4292355217359006e-12,4.727004218837271e-12
0.8480000000000001,0.0005783792623626172,0.0011287653062813064,2.3655223476877284e-12,4.616554795543434e-12
0.849,0.0005354517274869729,0.0010122384056429892,2.189952354626988e-12,4.139969610865929e-12
0.8500000000000001,0.0006311769154428048,0.0013349518212943672,2.5814602908229456e-12,5.459840232616136e-12
0.851,0.0005912680279272142,0.0012167087094982132,2.41823631058574e-12,4.976235889211137e-12
0.8520000000000001,0.0005138995581127463,0.0009735568021049485,2.101805801640929e-12,3.9817651184713445e-12
0.853,0.0005996164649906525,0.0012704799362409434,2.45238071327604e-12,5.196155666422591e-12
0.8540000000000001,0.0006399842575009106,0.001430888724703783,2.6174815761938542e-12,5.852214067141085e-12
0.855,0.0004729746366053905,0.0008994851717131875,1.9344263281660978e-12,3.678818404397211e-12
0.8560000000000001,0.0005226578991919375,0.0010195601292976447,2.1376266771454684e-12,4.169914842404716e-12
0.857,0.0006547560239980015,0.0015536405398722045,2.6778968539148345e-12,6.354258626646894e-12
0.8580000000000001,0.0006525534409646164,0.0015454239327610515,2.6688884752830923e-12,6.3206533973303954e-12
0.859,0.0005253471020276059,0.001129720306647741,2.1486252896808714e-12,4.620460666406823e-12
0.8600000000000001,0.0006610880620943882,0.001685259092623,2.70379435508427e-12,6.892567394202814e-12
0.861,0.0006651354089945016,0.0016919612447665374,2.7203476621685414e-12,6.919978630574566e-12
0.8620000000000001,0.0006796146167830893,0.0017855744492633724,2.779566399473899e-12,7.302848732748266e-12
0.863,0.0006833228296619486,0.0018560191202950172,2.7947326770459768e-12,7.590961489281352e-12
0.8640000000000001,0.0005790614631889073,0.0014501192741557766,2.36831249146572e-12,5.930865390670878e-12
0.865,0.000690496109013206,0.0019387812036560786,2.8240707839177406e-12,7.929451422222694e-12
0.8660000000000001,0.0006634799260692236,0.001772456359669009,2.713576876784633e-12,7.249196853931453e-12
0.867,0.0006850507199594002,0.0018999610197106798,2.801799602468369e-12,7.770680147663033e-12
0.8680000000000001,0.0006473760464246898,0.0017286471954990105,2.6477133687674055e-12,7.070021071497055e-12
0.869,0.0006886176219335847,0.0020242843927206692,2.8163879303718938e-12,8.279152246046579e-12
0.8700000000000001,0.0006734902500174734,0.0019411615258883208,2.754518256512616e-12,7.939186739170376e-12
0.871,0.0006976715198965418,0.0021233398029899104,2.8534176085757296e-12,8.684280510317506e-12
0.8720000000000001,0.0007099262887251712,0.002186145685440785,2.9035385783550623e-12,8.94115126653533e-12
0.873,0.0006990188211267323,0.002095088477171593,2.8589279568480096e-12,8.568734973117492e-12
0.8740000000000001,0.0006908878861544311,0.002214517792240171,2.8256731193457013e-12,9.05719078774979e-12
0.875,0.0007073971016046935,0.0022472836932147613,2.8931944165838842e-12,9.191200556151415e-12
0.8760000000000001,0.0007187871352368868,0.002374143566424112,2.9397786924235937e-12,9.710046726181293e-12
0.877,0.0007286017434886898,0.0024388371744445947,2.979919611478338e-12,9.97463812058896e-12
0.8779999999999999,0.000712463442992038,0.0023803718957425544,2.913915325082268e-12,9.735520067205572e-12
0.879,0.000762234425893684,0.002796583514508607,3.11747444274374e-12,1.143779044518657e-11
0.8799999999999999,0.0007586019175144303,0.002805852115799383,3.1026177901829497e-12,1.1475698241872737e-11
0.881,0.0005609510569790052,0.001795982243018865,2.294242459216938e-12,7.345415730427562e-12
0.8819999999999999,0.0007328350610758281,0.0026669203390536286,2.9972335229701317e-12,1.0907479005668523e-11
0.883,0.0007744413970594085,0.003019224299213055,3.1673999241175816e-12,1.2348372455982995e-11
0.8839999999999999,0.0007097628626334115,0.0025785949143777367,2.9028701794386255e-12,1.05462354764895e-11
0.885,0.0007439823023490464,0.002950121276199097,3.0428247985617733e-12,1.2065746926560377e-11
0.8859999999999999,0.0007853589657998169,0.0032352585150240572,3.212051858442401e-12,1.3231934157829981e-11
0.887,0.000791224514630344,0.003322853199118868,3.2360414579024284e-12,1.3590189019732364e-11
0.8879999999999999,0.0007715175313756512,0.0032404907114825894,3.1554415603472207e-12,1.3253333399565571e-11
0.889,0.0003295745421518749,0.0012991459214851699,1.3479320498189438e-12,5.313397125662861e-12
0.8899999999999999,0.0007874020133868848,0.0034545255448464145,3.2204077505690594e-12,1.4128717796021195e-11
0.891,0.00016284042659994337,0.00038921760435074764,6.660035953842082e-13,1.5918671382583832e-12
0.8919999999999999,0.0006773214392117269,0.002609026324266114,2.7701874968311673e-12,1.0670697373460953e-11
0.893,0.0006855531838477813,0.002810403405657717,2.803854637346376e-12,1.1494312633105777e-11
0.8939999999999999,0.000767294443880976,0.0033642085103033226,3.1381694890698247e-12,1.3759328750646635e-11
0.895,0.000788965127997586,0.0035896765285744004,3.2268007573454555e-12,1.468147390801349e-11
0.8959999999999999,0.0007428355586656448,0.0032758314193890373,3.0381347137218104e-12,1.3397873910915016e-11
0.897,0.000769613260872481,0.003468376654301046,3.1476532547760783e-12,1.4185367664174069e-11
0.8979999999999999,0.0008107334161889144,0.003899145226366821,3.315831218045497e-12,1.5947174752036535e-11
0.899,0.0004642884144613643,0.0014365724221500238,1.8989004130170313e-12,5.87545990979398e-12
0.8999999999999999,0.0006065735940555474,0.0024978251140283566,2.4808347837272013e-12,1.0215893812847785e-11
0.901,0.00011155338046805118,0.000224319526572322,4.562439071196245e-13,9.174479232916835e-13
0.9019999999999999,0.0005990005854731821,0.0026959792282943307,2.4498618180512907e-12,1.1026327409079581e-11
0.903,0.0008130473794123893,0.004055224665815227,3.3252951322503354e-12,1.6585526480833996e-11
0.9039999999999999,0.0006320503671881205,0.002825477531429039,2.585032634711506e-12,1.1555964534728697e-11
0.905,0.0008243690738082588,0.004235762549332144,3.371599906383695e-12,1.7323911180726224e-11
0.9059999999999999,0.0006126788798706064,0.0024946622864266735,2.5058048872118044e-12,1.0202958115009825e-11
0.907,0.0006682970298943476,0.0031259461919813385,2.733278424697875e-12,1.2784855986356583e-11
0.9079999999999999,0.0007549782082100254,0.0038739960145036095,3.0877971250953424e-12,1.5844316598986323e-11
0.909,0.0008696662162777005,0.004811032864813203,3.556861394425568e-12,1.9676718198171894e-11
0.9099999999999999,0.0008662922798734147,0.0048278390157723144,3.5430622794099064e-12,1.974545393656956e-11
0.911,0.00032391438503704106,0.0007297129289578715,1.32478248513388e-12,2.984464266224495e-12
0.9119999999999999,0.0007519157226809026,0.0038405815444027725,3.0752718178617846e-12,1.57076542376202e-11
0.913,0.0005750183152107579,0.0025853858922915206,2.3517763576177456e-12,1.0574010002761567e-11
0.9139999999999999,0.0008676782340731854,0.004976415730158368,3.548730715064112e-12,2.035312015335359e-11
0.915,0.000499559299343911,0.0021281702962014323,2.043155354094217e-12,8.704036819690586e-12
0.9159999999999999,0.0008020792704749004,0.004509255336520172,3.280436492786812e-12,1.844247358799849e-11
0.917,0.0006263904951014018,0.0029991084150139324,2.561884235767367e-12,1.2266100188090565e-11
0.9179999999999999,0.000649925234018025,0.0033962851314877905,2.658139330783835e-12,1.3890519422905904e-11
0.919,0.0007364633048651255,0.0037727940912713415,3.0120727337180802e-12,1.543040927793715e-11
0.9199999999999999,0.0005010682153839981,0.002108688483679894,2.04932669329305e-12,8.62435785142172e-12
0.921,0.0006461631394272046,0.003370541377669742,2.6427526815593304e-12,1.3785229643460485e-11
0.9219999999999999,8.818281688028401e-05,0.0003693664429620367,3.60660275336056e-13,1.5106775643087027e-12
0.923,0.0005396512616134132,0.0026139986549282555,2.2071280946170287e-12,1.069103378603104e-11
0.9239999999999999,0.0005931628794913051,0.0032815732619667125,2.4259860934913346e-12,1.3421357562246001e-11
0.925,0.00045109136761402227,0.0017538794763893454,1.8449256057022816e-12,7.173218969854274e-12
0.9259999999999999,0.00033000426562632335,0.0010545222456710647,1.3496895825457942e-12,4.312906946350401e-12
0.927,0.00022695041926644466,0.0005503286760286945,9.282080522715739e-13,2.2507978180294766e-12
0.9279999999999999,0.0001408863192241386,0.00021099197559691255,5.762131499092759e-13,8.629393651122366e-13
0.929,0.000295591903514939,0.0008102109894804197,1.2089459271134076e-12,3.313694536918783e-12
0.9299999999999999,5.492170925828853e-05,6.800613388534697e-05,2.246251535592517e-13,2.7813934550228367e-13
0.931,2.520985400881523e-05,2.6445352734604446e-05,1.0310617430541525e-13,1.081592597747241e-13
0.9319999999999999,0.0006339986293518754,0.003517966285588853,2.5930008624600094e-12,1.4388185069047337e-11
0.933,0.0007095021391552224,0.00407585461665437,2.901803842426984e-12,1.6669901237878962e-11
0.9339999999999999,6.614408010740905e-05,0.0001004788546090386,2.7052370277277834e-13,4.1095003143236727e-13
0.935,0.0004211547186901735,0.0015255372496786556,1.722487239300673e-12,6.239318542652813e-12
0.9359999999999999,9.966442143956219e-05,0.00012422864142462301,4.076190685357641e-13,5.08084654198046e-13
0.937,0.00011482764562171194,0.00039193175442086826,4.696353751359583e-13,1.6029677828762796e-12
0.938,0.00042258941396574354,0.0015891936996316972,1.7283550218394516e-12,6.4996680481369485e-12
0.9390000000000001,5.832003592405634e-05,0.00018046860469284973,2.385240226849861e-13,7.381013553513442e-13
0.94,0.0005645457795624476,0.0029851123885973187,2.3089445710632983e-12,1.2208857621799226e-11
0.9410000000000001,0.00031299689435054274,0.0008288371868145263,1.2801308700429623e-12,3.3898741113148076e-12
0.942,0.0006972938568092923,0.004171643191763763,2.851872998436811e-12,1.7061668422180904e-11
0.9430000000000001,0.00011738038065997394,0.0001617058408479972,4.800758459026095e-13,6.613632354573441e-13
0.944,0.0005122445334487554,0.0024917804181149605,2.0950368905069915e-12,1.0191171516945083e-11
0.9450000000000001,0.00020861360403314053,0.0003958269190303457,8.532120262338927e-13,1.6188986772413415e-12
0.946,0.00040205140655629693,0.0016728339416723847,1.6443563056587134e-12,6.8417495759307504e-12
0.9470000000000001,0.00021631924162644964,0.0006445708805406541,8.847274333660512e-13,2.6362404771555046e-12
0.948,0.0006050174281057376,0.003399929516330849,2.4744701963871426e-12,1.390542464920087e-11
0.9490000000000001,9.749762386276946e-05,0.00011800755790385946,3.987570493999444e-13,4.82640947874475e-13
0.95,0.0001104067867026193,0.00040072868599041306,4.515544354314988e-13,1.6389464902279829e-12
0.9510000000000001,0.0003856629391983072,0.001894673262441153,1.577328857922577e-12,7.749053666901745e-12
0.952,0.0002076775942828144,0.00037698293816174484,8.493838253869163e-13,1.5418283865777592e-12
0.9530000000000001,0.00046427331458055406,0.0024917554381902697,1.8988386557794734e-12,1.0191069351162274e-11
0.954,0.0004531063589536028,0.0019029720647336045,1.8531667501456424e-12,7.782995067569613e-12
0.9550000000000001,0.0005310738216087156,0.003437515138248627,2.1720470892328107e-12,1.4059146669307642e-11
0.956,0.00014971778379186957,0.000810942700323895,6.123330943077702e-13,3.3166871724866897e-12
0.9570000000000001,0.0006069198211134711,0.0037566709343976965,2.4822508231604742e-12,1.536446692768053e-11
0.958,0.00016448497021825064,0.00033870338957620467,6.727296399262653e-13,1.3852682649914458e-12
0.9590000000000001,0.0003319093134711036,0.001905430834622195,1.3574810673784867e-12,7.793051228808042e-12
0.96,0.0002102410985686858,0.0005136567008044416,8.598683414669901e-13,2.1008125357555872e-12
0.9610000000000001,0.00025330015489334016,0.0011532139130855895,1.035976246149186e-12,4.716547533058117e-12
0.962,0.0006803422557776168,0.004767404219477744,2.7825423815234154e-12,1.949828072252868e-11
0.9630000000000001,0.0003860418674873474,0.0020586440324399835,1.5788786426299919e-12,8.419680271347008e-12
0.964,2.5640326496082044e-05,2.5827674119805996e-05,1.0486677043144983e-13,1.0563300639380932e-13
0.9650000000000001,0.0004463687285128703,0.0025325451727738436,1.8256104105339684e-12,1.0357895921533328e-11
0.966,0.00025900131537727873,0.000836592648054685,1.0592935111517748e-12,3.421593292955728e-12
0.9670000000000001,0.0002931888397468667,0.0007496995299160452,1.1991175992043585e-12,3.0662077765774565e-12
0.968,0.000478511186843773,0.002989804202769445,1.9570703511632062e-12,1.2228046745610519e-11
0.9690000000000001,0.0004382916431759806,0.002190668962486085,1.7925758134937057e-12,8.959651087728318e-12
0.97,0.00026393683828539595,0.00160365315457631,1.07947938311576e-12,6.558805997978276e-12
0.9710000000000001,0.00016384357134253846,0.00035985915609881164,6.701063726810305e-13,1.471793563784602e-12
0.972,0.00035209197757480183,0.0014397524994217658,1.4400264594420781e-12,5.888466157326007e-12
0.9730000000000001,0.00012233715912337022,0.00037421223488313574,5.003486512929763e-13,1.5304964441122075e-12
0.974,4.0795949821596244e-05,4.882592952597951e-05,1.6685199016978192e-13,1.996939291504511e-13
0.9750000000000001,0.00042620022782744257,0.0024849912290109116,1.743122945655217e-12,1.016340430675379e-11
0.976,0.0004505195143590102,0.0023291990165584114,1.842586774173635e-12,9.526227312117614e-12
0.9770000000000001,0.00016170441424898172,0.00029959375482830795,6.613574007878254e-13,1.225313161089308e-12
0.978,0.0004449496532449595,0.002529537392039709,1.819806512507643e-12,1.0345594352292279e-11
0.9790000000000001,0.00022500207684938712,0.0005283438542057176,9.20239496293839e-13,2.1608817530589803e-12
0.98,0.0007047224985915066,0.005480570382514284,2.882255516089696e-12,2.2415070113258887e-11
0.9810000000000001,0.00041781371232390413,0.0028872547631064783,1.708822805360055e-12,1.1808628196137159e-11
0.982,0.00012767464848324896,0.00022658377049580226,5.221785321046827e-13,9.267084897575863e-13
0.9830000000000001,0.0003812630078477531,0.001935184316052179,1.5593335102064234e-12,7.914740455625466e-12
0.984,0.00027173408187827986,0.0013142968343822776,1.1113694510514389e-12,5.375363080146737e-12
0.9850000000000001,0.0003358811855581469,0.0023562247397336577,1.3737256888500072e-12,9.636760237991062e-12
0.986,0.00046181498586986595,0.0027264481223508667,1.888784298921414e-12,1.1150942613133833e-11
0.9870000000000001,0.0005456179188738653,0.0039030151389693388,2.231531219018373e-12,1.596300236782528e-11
0.988,0.00023489029194565393,0.0006487612703955977,9.606814611274559e-13,2.653378817847219e-12
0.9890000000000001,0.0005739808317896133,0.004290027379510947,2.3475331380250375e-12,1.7545849754313876e-11
0.99,0.0004305170818136974,0.002541363952947205,1.7607785139660123e-12,1.0393963987829855e-11
0.9910000000000001,0.0005035755974906996,0.0034871280319607703,2.0595816743989876e-12,1.4262059215532284e-11
0.992,0.000553733779641902,0.0040119628517326375,2.2647244042980286e-12,1.640858931404167e-11
0.9930000000000001,0.0006917909006001148,0.005727512642582012,2.8293663721826443e-12,2.3425043106399313e-11
0.994,0.0006658705007828476,0.00555686789110206,2.7233541255155e-12,2.2727120481212997e-11
0.9950000000000001,0.0006000625989542092,0.004736248794450572,2.454205363517726e-12,1.9370857664771677e-11
0.996,0.0003862090562037637,0.0021417252178881937,1.579562430363578e-12,8.759475304881446e-12
0.9970000000000001,0.0002869133659860432,0.0013777864110802928,1.173451441391375e-12,5.635030088107734e-12
0.998,0.0005790220711181407,0.004599741875972339,2.3681513812223484e-12,1.881255589413904e-11
0.9990000000000001,0.0003670213443321122,0.0019388889290997832,1.5010863089203992e-12,7.929892010191663e-12
1.0,0.000585941683146556,0.005087738234565257,2.3964520101620547e-12,2.0808419796877047e-11
1.0010000000000001,0.0005096217532363817,0.0036110335725855675,2.0843099408924785e-12,1.476882241474002e-11
1.002,0.00031246980088046243,0.0015087962488108872,1.2779751022554002e-12,6.170849262627802e-12
1.0030000000000001,0.00042100376992282475,0.002839192625242048,1.7218698715875556e-12,1.16120581103918e-11
1.004,0.0003283626651310012,0.0016867441365152637,1.342975575128244e-12,6.8986410983326915e-12
1.005,0.0006553432457384782,0.00583210073706596,2.6802985412513955e-12,2.3852799581956946e-11
1.006,0.00010285084288054118,0.0002484926786357141,4.2065126318430167e-13,1.0163140741741079e-12
1.007,0.0005300541894408138,0.004183472277222668,2.1678768797585977e-12,1.7110048382920573e-11
1.008,0.0002235344322015659,0.0010367597993516447,9.142369536046294e-13,4.240260040673745e-12
1.009,0.0006731302778429499,0.006036626236810844,2.7530460007130167e-12,2.468929160683041e-11
1.01,0.0007798368405002891,0.00731726220267498,3.18946683222724e-12,2.9926984576888856e-11
1.011,0.000395607988092225,0.0025506507831659156,1.6180032681898324e-12,1.0431946339292118e-11
1.012,0.0005909104052084231,0.005040163871697372,2.4167736638617106e-12,2.0613844669682338e-11
1.013,0.00026906992594242645,0.0012704647867035383,1.1004732782214474e-12,5.196093706093754e-12
1.014,0.0007265776622483856,0.006816344541820662,2.9716412901085213e-12,2.787827363891015e-11
1.015,0.0007047536426832272,0.0065181053895347,2.882382892795186e-12,2.6658500687843352e-11
1.016,0.0004906652377562311,0.003934035924484646,2.0067793931695025e-12,1.6089874761347024e-11
1.017,0.0002883581420260868,0.0014138609349561482,1.1793604534056825e-12,5.7825718448124005e-12
1.018,0.0005129816387204784,0.004079395762557348,2.0980515888309542e-12,1.6684384225625963e-11
1.019,0.000467551734755288,0.003480320827174619,1.912247117481168e-12,1.423421832272235e-11
1.02,0.00033000402019083295,0.0016217619412697709,1.349688578735362e-12,6.632869406541559e-12
1.021,0.00023683809832510366,0.0011628608019352764,9.686478247566355e-13,4.756002493919572e-12
1.022,0.0004082704209378762,0.0029499985306121633,1.6697915493777283e-12,1.2065244907473824e-11
1.023,0.00048635623919844086,0.004102662984513127,1.989155952897855e-12,1.6779545198860337e-11
1.024,0.0005794139184419453,0.005232152983250507,2.369754003691134e-12,2.13990639253598e-11
1.025,0.00081460565197729,0.00807762573704387,3.331668335468245e-12,3.303680723126467e-11
1.026,0.0006741837527908121,0.006338168669054052,2.7573546242997573e-12,2.592257469401034e-11
1.027,0.0007470984388266847,0.00734611213110207,3.055569533644749e-12,3.0044978348215823e-11
1.028,0.0006363435899346357,0.006001540179301713,2.602591553247067e-12,2.454579259410462e-11
1.029,0.0005993934868136667,0.0055666215317025465,2.4514687513593004e-12,2.2767012047721652e-11
1.03,0.0009372718830492056,0.009486441704818232,3.833362863245625e-12,3.879874558627468e-11
1.031,0.0006187930356866369,0.005925387408300614,2.530811268251444e-12,2.423433419065912e-11
1.032,0.0008347320782406011,0.008434290664511228,3.4139837195130873e-12,3.449553666965089e-11
1.033,0.0007647537628522564,0.007780745235051898,3.127778318184423e-12,3.182259104518283e-11
1.034,0.0006885992146915404,0.006908162625874897,2.816312646306146e-12,2.825380185004437e-11
1.035,0.0008975087651099777,0.009394255978835484,3.670735068267709e-12,3.842171375069465e-11
1.036,0.0005940508624987798,0.005671145638383524,2.4296178690151797e-12,2.3194506818567933e-11
1.037,0.0007940414253795203,0.00815318633984424,3.247562385021079e-12,3.334584371676882e-11
1.038,0.0007950368773779221,0.008329402221831409,3.251633699643686e-12,3.4066551795332005e-11
1.039,0.0005904508061589459,0.005784689421489813,2.414893942555533e-12,2.365889130441857e-11
1.04,0.0008046825851836666,0.008418167521192177,3.2910838301351376e-12,3.442959437483141e-11
1.041,0.000422381867413976,0.003404182575463281,1.727506173966888e-12,1.3922819301946039e-11
1.042,0.0008458549102667352,0.008307606673724316,3.459475163345147e-12,3.3977409843878176e-11
1.043,0.0007193245499266154,0.007438788044539469,2.9419766731280463e-12,3.042401500909648e-11
1.044,0.0006834508584744369,0.007192517046770883,2.7952563040789587e-12,2.9416787422081593e-11
1.045,0.000566984105639598,0.005402574706247464,2.3189171188391082e-12,2.2096074382882052e-11
1.046,0.0009136207987627293,0.009824069769209406,3.736631925490064e-12,4.0179615862054296e-11
1.047,0.000945377048358147,0.010032571200783193,3.866512305000651e-12,4.10323691124007e-11
1.048,0.0005681348799220365,0.005708319040641611,2.32362368848881e-12,2.3346542895072278e-11
1.049,0.0007991283386953739,0.00830484510763616,3.2683674309700766e-12,3.396611527175008e-11
1.05,0.0007568879759455155,0.008433618500101752,3.0956079138825144e-12,3.4492787573970244e-11
1.051,0.000849853456588617,0.009231336970698055,3.475828880184921e-12,3.7755388763457146e-11
1.052,0.0007717906166154224,0.008267787099069617,3.1565584559199692e-12,3.38145511457009e-11
1.053,0.0008703430982091499,0.00948326061230177,3.5596297843727606e-12,3.8785735186477487e-11
1.054,0.0008161493160540221,0.008827340056423483,3.33798179120301e-12,3.610307549549937e-11
1.055,0.0009580276516850822,0.010328728370131391,3.918252204455822e-12,4.224362692904399e-11
1.056,0.000403217806980035,0.004012967061526735,1.649126784906939e-12,1.6412696447309206e-11
1.057,0.0008856056910634242,0.00960336141233388,3.6220525004517643e-12,3.927693731791388e-11
1.058,0.0011396109493166157,0.011429555910626185,4.660912559807435e-12,4.6745918621442095e-11
1.059,0.0005086778132358161,0.005055392914953696,2.080449305991612e-12,2.0676130170738485e-11
1.06,0.0010300714587199217,0.011024443843253,4.2129052922191395e-12,4.508904447146879e-11
1.061,0.0010865173875378182,0.011181643256385907,4.443764375079914e-12,4.573197679807104e-11
1.062,0.0006459595618147067,0.007106710968586934,2.6419200663132624e-12,2.906584780733394e-11
1.063,0.0005855390045914772,0.006284396554629114,2.3948050888718923e-12,2.5702651286253604e-11
1.064,0.0010161946496692474,0.010894933788875032,4.1561503148883915e-12,4.455935928422695e-11
1.065,0.0004758705197266464,0.0049172075334917315,1.946270245618532e-12,2.0110963628223182e-11
1.066,0.0010966661073291326,0.011113532295995897,4.4852717821205974e-12,4.5453408721015695e-11
1.067,0.0008519453308949161,0.009728179452539192,3.484384469470558e-12,3.9787432563359133e-11
1.068,0.0005115647555222561,0.005412584131829985,2.0922566561845676e-12,2.2137012088370052e-11
1.069,0.000976305405578074,0.010710066807301149,3.993006674598462e-12,4.3803268938808545e-11
1.07,0.0006977717174577312,0.007660377136500848,2.8538274081408263e-12,3.1330295685373285e-11
1.071,0.00021625554689204686,0.0015806615208262295,8.844669272804001e-13,6.464772157235956e-12
1.072,0.0009271385455649061,0.01035445716348054,3.791918368541831e-12,4.23488555214348e-11
1.073,0.0010679435828846993,0.011076981546185728,4.367799082325361e-12,4.5303919240449754e-11
1.074,0.0010449576584889851,0.011345784149657633,4.27378859236033e-12,4.6403299192338105e-11
1.075,0.0008620080220477136,0.00967923448825963,3.525540026643524e-12,3.9587251792117214e-11
1.076,0.0009638730371990401,0.010790990064233135,3.942159337653569e-12,4.4134238226916035e-11
1.077,0.0008001825046784081,0.009422778074944255,3.2726788808323236e-12,3.8538366715520164e-11
1.078,0.0007092914867621345,0.0086221228403976,2.9009422919256615e-12,3.52637544094416e-11
1.079,0.0007807265841406084,0.008978338095446112,3.1931058085907617e-12,3.672064472560277e-11
1.08,0.0007467546315242895,0.008280232497673155,3.0541633908072764e-12,3.3865451775163805e-11
1.081,0.001045403213764495,0.011389430311805167,4.275610875816766e-12,4.658180831026368e-11
1.082,0.0009736177699434947,0.01081278358086581,3.9820144717831876e-12,4.4223371869811024e-11
1.083,0.0010171414450241994,0.01134019788327691,4.1600226279476066e-12,4.63804518345166e-11
1.084,0.0006469996816156115,0.007276114735566014,2.6461740684765877e-12,2.975869491069405e-11
1.085,0.0003167136198542518,0.002414909468043945,1.2953319635319135e-12,9.87677582174298e-12
1.086,0.0005735684215992672,0.007021976652902792,2.345846415168321e-12,2.8719291610716364e-11
1.087,0.0003297101102684066,0.0031724732411727145,1.3484865119688828e-12,1.297514768904416e-11
1.088,0.0006379617364522004,0.007639689819549275,2.6092096358759223e-12,3.124568630577217e-11
1.089,0.0006143249848180995,0.007464822044442993,2.512537317458401e-12,3.0530491870524595e-11
1.09,0.00044398096175595896,0.004959689712909917,1.8158446461089666e-12,2.0284712155066444e-11
1.091,0.000249676767954088,0.001884222794689992,1.0211568995078345e-12,7.706312136183338e-12
1.092,0.00028643165511580115,0.003140986711111252,1.1714812846052777e-12,1.2846370439653717e-11
1.093,0.0005241957175047949,0.006409899787736794,2.143916224199572e-12,2.621594891281538e-11
1.094,0.00033105032946961164,0.002926874788151731,1.3539678953405832e-12,1.1970670753260747e-11
1.095,0.00010475716484115186,0.0005239502461936721,4.284479590431603e-13,2.142912267263417e-12
1.096,0.00025104386652696894,0.001827666569699714,1.026748217240133e-12,7.475001951290363e-12
1.097,0.00025128465841593153,0.001815451163593831,1.027733035734759e-12,7.42504197172348e-12
1.098,0.0004591736580403413,0.0054568050509158665,1.877981491118819e-12,2.2317871913643943e-11
1.099,0.00042053353169365835,0.004748911377228084,1.7199466369347665e-12,1.942264655916822e-11
1.1,0.0004982376532074172,0.006240634721566615,2.0377499329889716e-12,2.5523669084052486e-11
1.101,0.00011526374718158633,0.0005275318801766874,4.71418993693668e-13,2.157560847839165e-12
1.102,0.00018054055055970975,0.0006683629717856376,7.383956078720622e-13,2.733548121465456e-12
1.103,6.815132889222149e-05,0.00024777852173817424,2.7873318082087954e-13,1.0133932327629116e-12
1.104,0.0002465813596780815,0.001613484617447737,1.0084969410193502e-12,6.599015851004165e-12
1.105,0.00030886951739826423,0.002734128036938136,1.263250246802662e-12,1.1182352815343208e-11
1.106,9.039623826788419e-05,0.00037069069475209257,3.69712981921403e-13,1.5160936423170085e-12
1.107,0.00036871915085404626,0.004417271579596156,1.5080301942410439e-12,1.8066267788815432e-11
1.108,4.096928295456653e-05,6.844764431834692e-05,1.6756090804827062e-13,2.799450858943793e-13
