T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1300,4.0,1.2,5.0,60.0,CGI-1,0.0006159778535634065,0.03863764933466882,62.6870741780494,False
1300,4.0,1.2,10.0,60.0,CGI-1,0.00015406563915713853,0.009659412333667204,62.6870741780494,False
1300,4.0,1.2,20.0,60.0,CGI-1,3.852086084506987e-05,0.002414853083416801,62.6870741780494,False
1400,3.0,1.0,5.0,60.0,CGI-1,0.0002764762537851161,0.05561580151892052,201.1037993652767,False
1400,3.0,1.0,10.0,60.0,CGI-1,6.913339875360315e-05,0.01390395037973013,201.1037993652767,False
1400,3.0,1.0,20.0,60.0,CGI-1,1.7284245877397584e-05,0.0034759875949325323,201.1037993652767,False
1400,3.0,1.2,5.0,60.0,CGI-1,0.00039807737951582083,0.08008675418724553,201.1037993652767,False
1400,3.0,1.2,10.0,60.0,CGI-1,9.954906605246578e-05,0.020021688546811384,201.1037993652767,False
1400,3.0,1.2,20.0,60.0,CGI-1,2.4889124779961478e-05,0.005005422136702846,201.1037993652767,False
1400,3.5,1.0,5.0,60.0,CGI-1,0.00038707433872501196,0.07787226250891761,201.1037993652767,False
1400,3.5,1.0,10.0,60.0,CGI-1,9.679668531597258e-05,0.019468065627229404,201.1037993652767,False
1400,3.5,1.0,20.0,60.0,CGI-1,2.420092825622072e-05,0.004867016406807351,201.1037993652767,False
1400,3.5,1.2,5.0,60.0,CGI-1,0.0005572921338309782,0.11213605801284136,201.1037993652767,False
1400,3.5,1.2,10.0,60.0,CGI-1,0.0001393812905303564,0.02803401450321034,201.1037993652767,False
1400,3.5,1.2,20.0,60.0,CGI-1,3.484896560293864e-05,0.007008503625802585,201.1037993652767,False
1400,4.0,1.0,5.0,60.0,CGI-1,0.0003109702116123234,0.062556744328684,201.1037993652767,False
1400,4.0,1.0,10.0,60.0,CGI-1,7.776068884648013e-05,0.015639186082171,201.1037993652767,False
1400,4.0,1.0,20.0,60.0,CGI-1,1.9441306038632264e-05,0.00390979652054275,201.1037993652767,False
1400,4.0,1.2,5.0,60.0,CGI-1,0.000447735842417494,0.09008171183330495,201.1037993652767,False
1400,4.0,1.2,10.0,60.0,CGI-1,0.00011197156086522159,0.022520427958326237,201.1037993652767,False
1400,4.0,1.2,20.0,60.0,CGI-1,2.79952412194475e-05,0.005630106989581559,201.1037993652767,False
1500,3.0,1.0,5.0,60.0,CGI-1,0.0001393707189999701,0.08636994886898917,619.6273653946913,False
1500,3.0,1.0,10.0,60.0,CGI-1,3.4846322167723785e-05,0.021592487217247294,619.6273653946913,False
